"Species","Longitude","Latitude","State","Locality","year","month","identifier","Elevation"
"Stephanophorus diadematus",-51.9955,-26.88844,"Santa Catarina","Ponte Serrada",2015,6,"OBS326342427",1063.13
"Stephanophorus diadematus",-49.479911,-26.897693,"Santa Catarina","Benedito Novo--Zinco",2017,10,"OBS542054649",786.88
"Stephanophorus diadematus",-51.555877,-26.997234,"Santa Catarina","Parque Eólico Horizonte e Agua Doce",2018,7,"OBS637764481",882.31
"Stephanophorus diadematus",-51.051204,-26.998902,"Santa Catarina","23 Rodovia das Lombadas, Santa Catarina, BR (-26,999, -51,051)",2017,3,"OBS523383082",898.7
"Stephanophorus diadematus",-51.556005,-27.000198,"Santa Catarina","Água Doce, SC",2016,2,"OBS378787940",882.31
"Stephanophorus diadematus",-51.556528,-27.004429,"Santa Catarina","Avenida da Independência, 1691–1807, Água Doce BR-SC (-27,0044,-51,5565)",2018,5,"OBS621406303",837.61
"Stephanophorus diadematus",-52.990488,-27.074212,"Santa Catarina","Sao Miguel,  Sério,  Rs.",2017,10,"OBS542347886",290.13
"Stephanophorus diadematus",-52.636785,-27.25936,"Santa Catarina","Mata ciliar",2012,9,"OBS329579842",479.56
"Stephanophorus diadematus",-49.51262,-27.276021,"Santa Catarina","Lontras--Três Picos",2018,2,"OBS580744476",713.86
"Stephanophorus diadematus",-50.102248,-27.305206,"Santa Catarina","Ponte Alta--BR-470",2018,5,"OBS625806407",881.93
"Stephanophorus diadematus",-50.758729,-27.402288,"Santa Catarina","BR-Santa Catarina-Curitibanos - -27,402x-50,759 - 16/12/2015 11:58",2015,12,"OBS359629063",795.46
"Stephanophorus diadematus",-49.2921,-27.475,"Santa Catarina","Bom Retiro",2015,5,"OBS318178733",728.96
"Stephanophorus diadematus",-50.978868,-27.490228,"Santa Catarina","BR-Santa Catarina-Vargem-416-434 R. Benjamin Margoti - -27,49x-50,979",2015,12,"OBS358803468",855.83
"Stephanophorus diadematus",-50.978893,-27.490255,"Santa Catarina","BR-Santa Catarina-Vargem-416-434 R. Benjamin Margoti - -27,49x-50,979 - 15/12/2015 06:03",2015,12,"OBS359323404",855.83
"Stephanophorus diadematus",-50.978993,-27.490285,"Santa Catarina","BR-Santa Catarina-Vargem-416-434 R. Benjamin Margoti - -27,49x-50,979 - 14/12/2015 06:49",2015,12,"OBS359168329",855.83
"Stephanophorus diadematus",-50.823117,-27.49049,"Santa Catarina","BR-Santa Catarina-Vargem - -27,49x-50,823 - 16/12/2015 06:08",2015,12,"OBS359388051",753.08
"Stephanophorus diadematus",-49.097634,-27.632416,"Santa Catarina","Taquaras",2017,5,"OBS498773996",793.98
"Stephanophorus diadematus",-49.097236,-27.632446,"Santa Catarina","Taquaras - rancho queimado",2017,1,"OBS500756043",793.98
"Stephanophorus diadematus",-49.178787,-27.673837,"Santa Catarina","Fazenda São Leonardo",2017,2,"OBS463710028",923.97
"Stephanophorus diadematus",-49.176629,-27.677979,"Santa Catarina","Reserva Rio das Furnas",2016,10,"OBS438040581",923.97
"Stephanophorus diadematus",-49.102191,-27.686522,"Santa Catarina","BR-SC-Rancho Queimado-BR-282 - -27.6865x-49.1022",2016,1,"OBS364633870",779.57
"Stephanophorus diadematus",-49.149485,-27.686872,"Santa Catarina","Morro da Boa Vista",2018,3,"OBS585784638",1008.77
"Stephanophorus diadematus",-49.011018,-27.687746,"Santa Catarina","Sítio Bruggemann",2016,5,"OBS403688807",845.73
"Stephanophorus diadematus",-49.014486,-27.689191,"Santa Catarina","Sítio Faxinal das Águas",2016,5,"OBS403330105",854.21
"Stephanophorus diadematus",-48.993263,-27.702643,"Santa Catarina","descida da serra em águas mornas",2017,1,"OBS454700936",719.91
"Stephanophorus diadematus",-48.822813,-27.731629,"Santa Catarina","PE da Serra do Tabuleiro--Trilha Pico do Tabuleiro",2015,6,"OBS325673051",405.7
"Stephanophorus diadematus",-48.810668,-27.73223,"Santa Catarina","PE da Serra do Tabuleiro -- Hotel Plaza Caldas da Imperatriz",2016,5,"OBS403093744",405.7
"Stephanophorus diadematus",-49.74323,-27.73764,"Santa Catarina","Urupema - Morro do Combate",2015,5,"OBS318959025",870.37
"Stephanophorus diadematus",-50.35624,-27.791347,"Santa Catarina","-27,791x-50,356 - 19/01/2016 14:10",2016,1,"OBS367178336",964.09
"Stephanophorus diadematus",-50.322618,-27.812509,"Santa Catarina","Lages, Santa Catarina",2016,11,"OBS447540284",912.29
"Stephanophorus diadematus",-48.87003,-27.821945,"Santa Catarina","PE Serra do Tabuleiro, SC",2016,1,"OBS443725058",945.59
"Stephanophorus diadematus",-50.485364,-27.822396,"Santa Catarina","Salto Caveiras",2016,11,"OBS594936735",871.32
"Stephanophorus diadematus",-48.862172,-27.885445,"Santa Catarina","PE da Serra do Tabuleiro--Trilha do Campo da Bracatinga",2016,9,"OBS428614795",972.42
"Stephanophorus diadematus",-49.405947,-27.897956,"Santa Catarina","RPPN Grande Floresta das Araucárias",2015,11,"OBS355212791",1112.22
"Stephanophorus diadematus",-49.438721,-27.899853,"Santa Catarina","RPPN Grande Floresta das Araucárias, Faz. Reunidas Campos Novos",2017,11,"OBS550030973",1055.71
"Stephanophorus diadematus",-49.718168,-27.912502,"Santa Catarina","-27.9125x-49.7182 - Jun 17, 2015, 9:48 AM",2015,6,"OBS327668849",923.24
"Stephanophorus diadematus",-49.225,-27.9209,"Santa Catarina","Anitápolis--Pousada Medeiros",2016,4,"OBS392618031",650.51
"Stephanophorus diadematus",-49.856601,-27.924502,"Santa Catarina","Urupema--Morro das Antenas",2017,4,"OBS486596983",1453.4
"Stephanophorus diadematus",-49.94238,-27.92881,"Santa Catarina","Painel - Farofa",2015,5,"OBS321022787",1400
"Stephanophorus diadematus",-49.853648,-27.929581,"Santa Catarina","Trilha da cascata congelada",2016,4,"OBS401843286",1453.4
"Stephanophorus diadematus",-49.851377,-27.929713,"Santa Catarina","Urupema, Acesso ao Morro das Antenas",2016,2,"OBS375130777",1453.4
"Stephanophorus diadematus",-49.850847,-27.930345,"Santa Catarina","BR-SC-Urupema-SC-112 - -27,9303x-49,8508",2017,4,"OBS493236332",1453.4
"Stephanophorus diadematus",-49.856175,-27.930972,"Santa Catarina","BR-SC-Urupema-88625 - -27,9310x-49,8562",2017,4,"OBS493236352",1453.4
"Stephanophorus diadematus",-49.858956,-27.932262,"Santa Catarina","Urupema--Cascata Que Congela",2018,8,"OBS647454958",1489.57
"Stephanophorus diadematus",-49.933279,-27.950279,"Santa Catarina","Pousada Rio dos Touros",2017,6,"OBS656863659",1348.35
"Stephanophorus diadematus",-49.934151,-27.951291,"Santa Catarina","Urupema -- Eco-Pousada Rio dos Touros",2018,1,"OBS571142023",1348.35
"Stephanophorus diadematus",-49.933844,-27.951361,"Santa Catarina","Horta da Eco pousada -27.951x-49.934",2017,4,"OBS486601581",1348.35
"Stephanophorus diadematus",-49.93416,-27.951466,"Santa Catarina","BR-SC-Urupema - -27.9515x-49.9342 - 04/05/2015 11:22",2015,5,"OBS316413807",1348.35
"Stephanophorus diadematus",-49.93476,-27.95151,"Santa Catarina","Urupema  - Ecopousada",2015,5,"OBS315352179",1348.35
"Stephanophorus diadematus",-49.934247,-27.951521,"Santa Catarina","Pousada rio dos touros",2016,4,"OBS393785087",1348.35
"Stephanophorus diadematus",-49.93461,-27.95198,"Santa Catarina","Urupema - SC - Ecopousada Rio dos Touros",2015,5,"OBS320266380",1348.35
"Stephanophorus diadematus",-49.930501,-27.952076,"Santa Catarina","Urupema -- RPPN Papagaios de Altitude",2016,4,"OBS395588681",1348.35
"Stephanophorus diadematus",-49.8767,-27.9545,"Santa Catarina","Urupema",2018,4,"OBS606651553",1417.12
"Stephanophorus diadematus",-49.875483,-27.957335,"Santa Catarina","Urupema",2015,4,"OBS318017641",1417.12
"Stephanophorus diadematus",-49.885707,-27.958056,"Santa Catarina","Rio dos Touros - Urupema",2014,10,"OBS373210128",1394.31
"Stephanophorus diadematus",-49.866269,-27.967359,"Santa Catarina","BR-Santa Catarina-Urupema-Estrada Urupema - -27,967x-49,866",2016,4,"OBS440562223",1352.67
"Stephanophorus diadematus",-49.895053,-27.967872,"Santa Catarina","Estrada Bossoroca",2017,5,"OBS498636289",1338.67
"Stephanophorus diadematus",-49.894772,-27.968012,"Santa Catarina","-27,9680x-49,8948 - 30 de abr de 2017 16:43",2017,4,"OBS493236183",1338.67
"Stephanophorus diadematus",-49.89357,-27.97207,"Santa Catarina","Urupema - SC, Estrada Geral Bossoroca",2015,5,"OBS314710295",1338.67
"Stephanophorus diadematus",-49.873212,-27.975517,"Santa Catarina","BR-Santa Catarina-Urupema-Estrada Cedro - -27,976x-49,873",2017,4,"OBS491923801",1352.67
"Stephanophorus diadematus",-49.856429,-27.977436,"Santa Catarina","Urupema -- humid pasture en route to Morro do Combate",2013,11,"OBS220158799",1406.52
"Stephanophorus diadematus",-49.85774,-27.977512,"Santa Catarina","Urupema, Estrada Geral Urupema",2016,2,"OBS375130821",1406.52
"Stephanophorus diadematus",-50.500545,-27.988566,"Santa Catarina","Fazenda Pai João",2013,2,"OBS329574326",958.14
"Stephanophorus diadematus",-49.877833,-27.991719,"Santa Catarina","BR-SC-Urupema-88625 - -27,9917x-49,8778",2016,4,"OBS395783685",1321.72
"Stephanophorus diadematus",-49.285047,-27.997192,"Santa Catarina","Santa Bárbara (SC)",2016,11,"OBS443319852",655.58
"Stephanophorus diadematus",-50.833139,-27.998342,"Santa Catarina","Campo Belo do Sul",2013,3,"OBS345546945",945.53
"Stephanophorus diadematus",-49.91271,-27.99898,"Santa Catarina","Urupema, Bossoroca",2015,5,"OBS318958667",1303.34
"Stephanophorus diadematus",-49.585277,-27.999849,"Santa Catarina","NA",2019,5,"25010143",951.5
"Stephanophorus diadematus",-49.53663,-28.007817,"Santa Catarina","Urubici x Morro da Igreja ",2017,5,"OBS586190055",1059.98
"Stephanophorus diadematus",-49.82451,-28.00835,"Santa Catarina","Urupema, Morro do Combate",2015,5,"OBS320266106",1376.36
"Stephanophorus diadematus",-49.832826,-28.011583,"Santa Catarina","Urupema--Morro do Combate",2017,2,"OBS473340854",1376.36
"Stephanophorus diadematus",-49.846862,-28.016396,"Santa Catarina","Morro do Combate",2017,5,"OBS586189958",1365.1
"Stephanophorus diadematus",-49.609512,-28.027863,"Santa Catarina","NA",2017,6,"9029950",1104.47
"Stephanophorus diadematus",-49.150257,-28.033387,"Santa Catarina","Pousada Doce Encanto",2018,11,"OBS673157989",339.11
"Stephanophorus diadematus",-49.130961,-28.035385,"Santa Catarina","Rio dos Indios, Santa Rosa",2015,7,"OBS333612728",353.22
"Stephanophorus diadematus",-49.873434,-28.045277,"Santa Catarina","Urupema--Tanque banhado",2015,12,"OBS362175196",1300.97
"Stephanophorus diadematus",-49.611726,-28.072132,"Santa Catarina","Santa Barbara",2015,4,"OBS321330528",1387.62
"Stephanophorus diadematus",-49.626725,-28.140686,"Santa Catarina","PN São Joaquim--Trilha Cascatinha",2016,3,"OBS379812298",1549.39
"Stephanophorus diadematus",-49.634531,-28.14206,"Santa Catarina","PN São Joaquim--Alojamento",2015,4,"OBS322841899",1549.39
"Stephanophorus diadematus",-49.618088,-28.146987,"Santa Catarina","PN São Joaquim -- Cascatinha",2015,11,"OBS360386124",1549.39
"Stephanophorus diadematus",-49.618889,-28.1525,"Santa Catarina","PN São Joaquim--Grade PPBio, S1500",2016,2,"OBS380250013",1549.39
"Stephanophorus diadematus",-49.641667,-28.153056,"Santa Catarina","PN São Joaquim--Grade PPBio, N3500",2016,2,"OBS380251620",1459.25
"Stephanophorus diadematus",-49.636667,-28.160833,"Santa Catarina","PN São Joaquim--Grade PPBio, S3500",2016,2,"OBS380298822",1596.78
"Stephanophorus diadematus",-49.561332,-28.16583,"Santa Catarina","PN São Joaquim -- Rio Pelotas",2016,2,"OBS379813049",1544.63
"Stephanophorus diadematus",-50.640827,-28.182961,"Santa Catarina","Fazenda Pai João - Capão Alto",2015,10,"OBS346322070",1007.83
"Stephanophorus diadematus",-50.627401,-28.18615,"Santa Catarina","BR-Santa Catarina - Capão Alto -- 28,186x-50,627",2017,1,"OBS461374436",1012.03
"Stephanophorus diadematus",-49.392693,-28.191404,"Santa Catarina","PE Serra Furada--sede",2016,7,"OBS418767460",511.58
"Stephanophorus diadematus",-50.640836,-28.197421,"Santa Catarina","Fazenda Pai João",2015,12,"OBS359203806",1007.83
"Stephanophorus diadematus",-49.513521,-28.241388,"Santa Catarina","BR-Santa Catarina-Orleans - -28,241x-49,514 - 29/06/2016 05:43",2016,6,"OBS415443907",954.03
"Stephanophorus diadematus",-49.553163,-28.278136,"Santa Catarina","ParNa São Joaquim - Canion Laranjeiras",2018,7,"OBS644784200",1426.65
"Stephanophorus diadematus",-49.937352,-28.293213,"Santa Catarina","Brazil Sao Jaoquim",2012,11,"OBS373456999",1374.88
"Stephanophorus diadematus",-49.946594,-28.312844,"Santa Catarina","Near Sao Joaquim,sc, brazil",2013,11,"OBS219009907",1296.85
"Stephanophorus diadematus",-49.485439,-28.384668,"Santa Catarina","SC-390, Santa Catarina, BR (-28.385, -49.485)",2018,12,"OBS683206188",451.87
"Stephanophorus diadematus",-49.525616,-28.488496,"Santa Catarina","Instituto Alouatta, Treviso, Santa Catarina.",2016,5,"OBS399213717",461.41
"Stephanophorus diadematus",-49.599906,-28.550085,"Santa Catarina","BR-Santa Catarina-Siderópolis - -28,55x-49,6 - 01/05/2017 16:21",2017,5,"OBS493046186",691.04
"Stephanophorus diadematus",-49.588616,-28.55339,"Santa Catarina","Siderópolis -- Trilha dos Tropeiros",2018,7,"OBS641453316",372.93
"Stephanophorus diadematus",-49.578666,-28.558786,"Santa Catarina","BR-Santa Catarina-Siderópolis - São Pedro, Costão -28,559x-49,579",2016,9,"OBS433125452",372.93
"Stephanophorus diadematus",-49.591614,-28.560403,"Santa Catarina","BR-Santa Catarina-Siderópolis - -28,56x-49,592 - 01/03/2016 19:55",2016,1,"OBS378222146",372.93
"Stephanophorus diadematus",-49.550357,-28.596957,"Santa Catarina","Barragem do Rio São Bento, Siderópolis",2016,5,"OBS408313181",187.19
"Stephanophorus diadematus",-49.585741,-28.598539,"Santa Catarina","Estrada da Gruta, Siderópolis",2016,12,"OBS449535804",346.1
"Stephanophorus diadematus",-49.620398,-28.639615,"Santa Catarina","BR-Santa Catarina-Nova Veneza - -28,64x-49,62 - 28/10/2016 07:44",2016,10,"OBS458160667",565.7
"Stephanophorus diadematus",-49.934589,-28.803974,"Santa Catarina","Est. Gasoduto, Serra da Rocinha, Timbé do Sul",2014,7,"OBS351463045",608.14
"Stephanophorus diadematus",-49.914687,-28.83129,"Santa Catarina","Cachoeira da Cortina",2015,1,"OBS376707690",448.57
"Stephanophorus diadematus",-50.012753,-29.128546,"Santa Catarina","PN da Serra Geral--Cânion Malacara",2018,8,"OBS646433090",1026.93
"Stephanophorus diadematus",-50.078945,-29.159657,"Santa Catarina","PN Aparados da Serra",2018,9,"OBS671688026",945.99
"Stephanophorus diadematus",-50.043851,-29.202015,"Santa Catarina","Trilha Rio do Boi",2016,8,"OBS424489501",413.27
"Stephanophorus diadematus",-46.626604,-22.015467,"São Paulo","Pico do Gavião",2018,11,"OBS679889678",1339.45
"Stephanophorus diadematus",-44.901764,-22.453179,"São Paulo","Serra Fina - da Toca do Lobo ao Capim Amarelo",2016,10,"OBS435343902",1770.38
"Stephanophorus diadematus",-45.142555,-22.505437,"São Paulo","Trilha para os Marins -- Marmelópolis-- MG.",2018,7,"OBS646024802",1653.11
"Stephanophorus diadematus",-45.149171,-22.508715,"São Paulo","BR-São Paulo-Piquete - -22,509x-45,149 - 22 de jul de 2017 06:50",2017,7,"OBS520851648",1653.11
"Stephanophorus diadematus",-45.14774,-22.509244,"São Paulo","Trilha Da Base Marins Para Morro Do Careca -- Marmelópolis -- Mg.",2018,9,"OBS665492728",1653.11
"Stephanophorus diadematus",-45.145986,-22.539043,"São Paulo","Estrada/Bairro Marins(-22,539, -45,146)",2017,12,"OBS554032275",1055.38
"Stephanophorus diadematus",-45.225358,-22.569262,"São Paulo","Piquete--Pico do Ataque",2017,1,"OBS461037194",1401.49
"Stephanophorus diadematus",-45.426492,-22.649939,"São Paulo","PE Campos do Jordão--Divisa com MG",2018,7,"OBS646023391",1707.96
"Stephanophorus diadematus",-45.592687,-22.655598,"São Paulo","Estrada Piranguçu/São Bento do Sapucaí- lago da represa. -22,656x-45,593",2017,3,"OBS476578863",1668.98
"Stephanophorus diadematus",-45.642,-22.6797,"São Paulo","São Bento do Sapucaí--Estrada do Baúzinho",2016,5,"OBS398257448",1585.49
"Stephanophorus diadematus",-45.655682,-22.684747,"São Paulo","Monumento Natural Pedra do Baú",2016,7,"OBS416386419",1585.49
"Stephanophorus diadematus",-45.732436,-22.687518,"São Paulo","São Bento do Sapucaí",2017,11,"OBS546761875",924.08
"Stephanophorus diadematus",-45.481944,-22.689444,"São Paulo","PE Campos do Jordão (Horto Florestal)",2018,2,"OBS575840562",1538.59
"Stephanophorus diadematus",-45.504215,-22.690637,"São Paulo","BR-SP-Campos do Jordão-Rua Noventa e Quatro, 823-875 - -22,6906x-45,5042",2015,11,"OBS354495651",1603.99
"Stephanophorus diadematus",-45.48765,-22.691073,"São Paulo","Avenida Pedro Paulo, São Paulo, BR Horto Florestal Csmpos Do Jordão. (-22,691, -45,488)",2017,11,"OBS547914965",1673.81
"Stephanophorus diadematus",-45.50286,-22.691557,"São Paulo","Campos do Jordão--Estrada do Borboletário",2018,3,"OBS592678136",1603.99
"Stephanophorus diadematus",-45.480176,-22.691575,"São Paulo","Horto Florestal de Campos do Jordão",2017,11,"OBS547080743",1673.81
"Stephanophorus diadematus",-45.505447,-22.693345,"São Paulo","Campos do Jordão--ponte do borboletário",2018,4,"OBS605971229",1603.99
"Stephanophorus diadematus",-45.505657,-22.694156,"São Paulo","BR-São Paulo-Campos do Jordão ",2016,5,"OBS402864849",1603.99
"Stephanophorus diadematus",-45.419433,-22.697513,"São Paulo","Guaratinguetá -- Gomeral",2016,11,"OBS444890306",1865.24
"Stephanophorus diadematus",-45.547814,-22.697575,"São Paulo","Campos do Jordao",2015,11,"OBS356157428",1594.77
"Stephanophorus diadematus",-45.480095,-22.701972,"São Paulo","BR-SP-Campos do Jordão-12460 - -22,7020x-45,4801",2015,11,"OBS354502901",1673.81
"Stephanophorus diadematus",-45.47257,-22.702385,"São Paulo","BR-São Paulo-Campos do Jordão-Unnamed Rd - -22,702x-45,473",2016,2,"OBS374314287",1811.05
"Stephanophorus diadematus",-45.47234,-22.70245,"São Paulo","Estrada PECJ",2015,5,"OBS326467898",1811.05
"Stephanophorus diadematus",-45.478431,-22.703137,"São Paulo","Estrada da Romaria--Até pousada Sta. Maria da Serra",2018,4,"OBS596981389",1811.05
"Stephanophorus diadematus",-45.588619,-22.70355,"São Paulo","Campos do Jordão--Pico do Imbiri",2017,2,"OBS470857756",1610.49
"Stephanophorus diadematus",-45.588995,-22.705318,"São Paulo","Campos do Jordão - SP",2018,5,"OBS623853884",1610.49
"Stephanophorus diadematus",-45.469269,-22.709674,"São Paulo","BR-São Paulo-Campos do Jordão-Unnamed Rd - -22,71x-45,469",2016,1,"OBS364421366",1811.05
"Stephanophorus diadematus",-45.58353,-22.711967,"São Paulo","BR-São Paulo-Campos do Jordão-1557-2003 Rua A - -22,712x-45,584",2017,7,"OBS517944785",1665.97
"Stephanophorus diadematus",-45.569363,-22.713044,"São Paulo","Campos do Jordão - Morro do Elefante",2017,5,"OBS623375051",1665.97
"Stephanophorus diadematus",-45.54941,-22.71329,"São Paulo","Gato Gordo",2015,5,"OBS326467677",1660.52
"Stephanophorus diadematus",-45.5524,-22.71385,"São Paulo","Brejo CJ2",2015,5,"OBS326465531",1660.52
"Stephanophorus diadematus",-45.597749,-22.714611,"São Paulo","Rua Seis, 151–615, Campos do Jordão BR-SP (-22,7146,-45,5977)",2017,10,"OBS538470998",1685.7
"Stephanophorus diadematus",-45.604572,-22.714869,"São Paulo","171 Alameda Esmeralda, São Paulo, BR (-22,715, -45,605)",2018,7,"OBS641204227",1685.7
"Stephanophorus diadematus",-45.604715,-22.715195,"São Paulo","Campos do Jordão - SP",2018,5,"OBS626862233",1685.7
"Stephanophorus diadematus",-44.619593,-22.717306,"São Paulo","São José do Barreiro -- Pousada Campos da Bocaina",2015,5,"OBS322654498",1646.39
"Stephanophorus diadematus",-45.41457,-22.717564,"São Paulo","Guaratinguetá -- Estrada Gomeral - Pedrinhas",2016,9,"OBS429869767",1686.23
"Stephanophorus diadematus",-45.411426,-22.717868,"São Paulo","Estrada Gomeiral -22.718x-45.411",2017,5,"OBS501272088",1416.93
"Stephanophorus diadematus",-45.414219,-22.717943,"São Paulo","Estrada das Pedrinhas--Até pousada Sta. Maria da Serra",2018,5,"OBS612566840",1686.23
"Stephanophorus diadematus",-45.627318,-22.721925,"São Paulo","Pousada Recanto São Benedito, Campos do Jordão",2016,2,"OBS377097547",1595.69
